Date,auction_name,contract,auction_price_eur,auction_volume_tco2,total_revenue_eur,cover_ratio,country,source,source_url
2022-09-02,Auction 4. Period DE,T3PA,78.41,1861500,145960215.0,1.58,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-05,Auction 4. Period CAP3 EU,T3PA,73.75,2510500,185149375.0,2.13,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-06,Auction 4. Period CAP3 EU,T3PA,71.05,2510500,178371025.0,2.26,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-07,EUAA Auction CAP3 EU,EAA3,69.06,600000,41436000.0,1.06,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-09,Auction 4. Period DE,T3PA,65.21,1861500,121388415.0,2.23,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-12,Auction 4. Period CAP3 EU,T3PA,65.96,2510500,165592580.0,2.09,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-13,Auction 4. Period CAP3 EU,T3PA,70.48,2510500,176940040.0,1.92,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-14,Auction 4. Period CAP3 PL,T3PA,68.29,3101500,211801435.0,1.88,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-15,Auction 4. Period CAP3 EU,T3PA,70.84,2510500,177843820.0,1.41,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-16,Auction 4. Period DE,T3PA,71.0,1861500,132166500.0,1.67,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-19,Auction 4. Period CAP3 EU,T3PA,71.11,2510500,178521655.0,2.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-20,Auction 4. Period CAP3 EU,T3PA,70.38,2510500,176688990.0,2.11,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-21,Auction 4. Period CAP3 NIR,T3PA,70.39,929000,65392310.0,2.93,XI,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-22,Auction 4. Period CAP3 EU,T3PA,69.88,2511500,175503620.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-23,Auction 4. Period DE,T3PA,67.56,1861500,125762940.0,1.59,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-26,Auction 4. Period CAP3 EU,T3PA,66.02,2510500,165743210.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-27,Auction 4. Period CAP3 EU,T3PA,67.7,2510500,169960850.0,1.92,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-28,Auction 4. Period CAP3 PL,T3PA,64.71,3101500,200698065.0,1.5,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-29,Auction 4. Period CAP3 EU,T3PA,64.7,2510500,162429350.0,1.71,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-09-30,Auction 4. Period DE,T3PA,66.87,1861500,124478505.0,1.63,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-03,Auction 4. Period CAP3 EU,T3PA,64.45,2510500,161801725.0,1.77,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-04,Auction 4. Period CAP3 EU,T3PA,66.17,2510500,166119785.0,1.41,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-06,Auction 4. Period CAP3 EU,T3PA,65.76,2510500,165090480.0,2.65,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-07,Auction 4. Period DE,T3PA,67.52,1861500,125688480.0,2.02,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-10,Auction 4. Period CAP3 EU,T3PA,67.01,2510500,168228605.0,1.95,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-11,Auction 4. Period CAP3 EU,T3PA,66.34,2510500,166546570.0,2.0,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-12,Auction 4. Period CAP3 PL,T3PA,65.76,3101500,203954640.0,2.47,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-13,Auction 4. Period CAP3 EU,T3PA,66.65,2510500,167324825.0,2.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-14,Auction 4. Period DE,T3PA,67.7,1861500,126023550.0,3.18,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-17,Auction 4. Period CAP3 EU,T3PA,66.25,2510500,166320625.0,2.29,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-18,Auction 4. Period CAP3 EU,T3PA,67.11,2510500,168479655.0,2.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-19,EUAA Auction DE,EAA3,68.62,586500,40245630.0,2.01,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-20,Auction 4. Period CAP3 EU,T3PA,67.01,2510500,168228605.0,2.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-21,Auction 4. Period DE,T3PA,67.9,1861500,126395850.0,2.64,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-24,Auction 4. Period CAP3 EU,T3PA,68.02,2510500,170764210.0,2.15,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-25,Auction 4. Period CAP3 EU,T3PA,74.17,2510500,186203785.0,2.0,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-26,Auction 4. Period CAP3 PL,T3PA,76.51,3101500,237295765.0,2.56,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-27,Auction 4. Period CAP3 EU,T3PA,77.1,2510500,193559550.0,1.94,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-28,Auction 4. Period DE,T3PA,80.76,1861500,150334740.0,2.39,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-10-31,Auction 4. Period CAP3 EU,T3PA,78.69,2510500,197551245.0,2.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-01,Auction 4. Period CAP3 EU,T3PA,78.76,2510500,197726980.0,1.74,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-03,Auction 4. Period CAP3 EU,T3PA,76.63,2510500,192379615.0,1.76,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-04,Auction 4. Period DE,T3PA,78.14,1861500,145457610.0,2.34,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-07,Auction 4. Period CAP3 EU,T3PA,76.75,2510500,192680875.0,2.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-08,Auction 4. Period CAP3 EU,T3PA,76.02,2510500,190848210.0,1.96,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-09,Auction 4. Period CAP3 PL,T3PA,75.35,3101500,233698025.0,1.65,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-10,Auction 4. Period CAP3 EU,T3PA,71.62,2510500,179802010.0,2.24,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-11,Auction 4. Period DE,T3PA,73.33,1861500,136503795.0,2.31,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-14,Auction 4. Period CAP3 EU,T3PA,74.85,2510500,187910925.0,1.96,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-15,Auction 4. Period CAP3 EU,T3PA,74.93,2510500,188111765.0,1.73,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-16,EUAA Auction CAP3 EU,EAA3,74.25,602000,44698500.0,1.58,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-17,Auction 4. Period CAP3 EU,T3PA,73.31,2510500,184044755.0,1.62,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-18,Auction 4. Period DE,T3PA,72.22,1861500,134437530.0,2.51,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-21,Auction 4. Period CAP3 EU,T3PA,73.36,2510500,184170280.0,2.19,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-22,Auction 4. Period CAP3 EU,T3PA,73.54,2510500,184622170.0,2.14,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-23,Auction 4. Period CAP3 PL,T3PA,74.08,3101500,229759120.0,2.42,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-24,Auction 4. Period CAP3 EU,T3PA,76.64,2510500,192404720.0,2.27,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-25,Auction 4. Period DE,T3PA,79.36,1861500,147728640.0,1.98,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-28,Auction 4. Period CAP3 EU,T3PA,77.61,2510500,194839905.0,2.02,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-11-29,Auction 4. Period CAP3 EU,T3PA,78.88,2510500,198028240.0,2.24,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-01,Auction 4. Period CAP3 EU,T3PA,86.11,2510500,216179155.0,2.03,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-02,Auction 4. Period DE,T3PA,85.21,1861500,158618415.0,2.27,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-05,Auction 4. Period CAP3 EU,T3PA,85.69,2510500,215124745.0,2.1,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-06,Auction 4. Period CAP3 EU,T3PA,86.48,2510500,217108040.0,2.22,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-07,Auction 4. Period CAP3 PL,T3PA,87.0,3102500,269917500.0,1.19,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-08,Auction 4. Period CAP3 EU,T3PA,87.91,2510500,220698055.0,1.95,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-09,Auction 4. Period DE,T3PA,88.26,1861500,164295990.0,2.3,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-12,Auction 4. Period CAP3 EU,T3PA,88.35,2510500,221802675.0,2.2,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-13,Auction 4. Period CAP3 EU,T3PA,89.01,2510500,223459605.0,1.99,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-15,Auction 4. Period CAP3 EU,T3PA,86.16,2510500,216304680.0,1.74,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-16,Auction 4. Period DE,T3PA,83.41,1865500,155601355.0,2.31,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2022-12-19,Auction 4. Period CAP3 EU,T3PA,84.1,2568500,216010850.0,1.26,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2022-data.xlsx
2023-01-09,Auction 4. Period CAP3 EU,T3PA,75.27,2409000,181325430.0,2.29,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-10,Auction 4. Period CAP3 EU,T3PA,78.61,2409000,189371490.0,1.97,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-12,Auction 4. Period CAP3 EU,T3PA,76.8,2409000,185011200.0,2.2,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-13,Auction 4. Period DE,T3PA,76.42,1939500,148216590.0,2.11,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-16,Auction 4. Period CAP3 EU,T3PA,75.05,2409000,180795450.0,1.86,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-17,Auction 4. Period CAP3 EU,T3PA,75.04,2409000,180771360.0,2.26,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-18,Auction 4. Period CAP3 PL,T3PA,76.25,2676000,204045000.0,2.05,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-19,Auction 4. Period CAP3 EU,T3PA,82.06,2409000,197682540.0,2.31,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-20,Auction 4. Period DE,T3PA,81.01,1939500,157118895.0,1.65,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-23,Auction 4. Period CAP3 EU,T3PA,81.52,2409000,196381680.0,1.88,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-24,Auction 4. Period CAP3 EU,T3PA,80.88,2409000,194839920.0,2.07,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-25,EUAA Auction CAP3 EU,EAA3,78.29,775500,60713895.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-26,Auction 4. Period CAP3 EU,T3PA,83.51,2409000,201175590.0,1.83,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-27,Auction 4. Period DE,T3PA,86.71,1939500,168174045.0,2.48,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
2023-01-30,Auction 4. Period CAP3 EU,T3PA,85.2,2409000,205246800.0,2.35,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2023-data.xlsx
